,Packets Loss,Throughput ,Delay,output
832,100.0,0.472,166.69,0.6
833,100.0,0.261,166.69,0.5
834,100.0,0.284,140.08,0.5
835,100.0,0.479,140.08,0.6
836,100.0,0.273,166.76,0.5
837,100.0,0.286,166.76,0.5
838,100.0,0.185,139.86,0.4
839,100.0,0.12,220.25,0.6
840,100.0,0.472,166.83,0.6
841,100.0,0.592,140.0,0.6
842,100.0,0.265,140.0,0.5
843,100.0,0.273,166.83,0.5
844,100.0,0.252,140.0,0.4
845,100.0,0.261,166.83,0.5
846,100.0,0.268,140.0,0.5
847,100.0,0.273,166.83,0.5
848,100.0,0.252,140.0,0.4
849,100.0,0.301,166.83,0.5
850,100.0,0.259,166.83,0.5
851,100.0,0.268,140.0,0.5
853,100.0,0.197,166.83,0.5
854,100.0,0.774,140.0,0.7
855,100.0,0.229,140.0,0.4
856,100.0,0.445,166.83,0.6
857,100.0,0.255,140.0,0.4
858,100.0,0.273,166.83,0.5
859,100.0,0.268,140.0,0.5
860,100.0,0.316,167.1,0.5
861,100.0,0.341,140.33,0.5
862,100.0,0.512,166.66,0.6
863,100.0,0.27,166.66,0.5
864,100.0,0.252,140.0,0.4
866,100.0,0.544,140.0,0.6
867,100.0,0.261,166.83,0.5
868,100.0,0.265,140.0,0.5
869,100.0,0.261,166.83,0.5
870,100.0,0.428,140.0,0.5
871,100.0,0.273,166.83,0.5
872,100.0,0.265,140.0,0.5
873,100.0,0.261,166.83,0.5
874,100.0,0.592,140.0,0.6
875,100.0,0.286,166.83,0.5
877,100.0,0.121,220.47,0.6
878,100.0,0.248,167.13,0.5
879,100.0,0.694,140.36,0.7
880,100.0,0.268,140.0,0.5
881,100.0,0.273,166.83,0.5
882,100.0,0.265,140.0,0.5
883,100.0,0.633,166.83,0.7
884,100.0,0.437,166.83,0.6
885,100.0,0.268,140.0,0.5
886,100.0,0.359,166.83,0.6
887,100.0,0.592,140.0,0.6
888,100.0,0.273,166.83,0.5
889,100.0,0.178,166.83,0.5
890,100.0,0.265,140.0,0.5
891,100.0,0.124,220.3,0.6
892,100.0,0.27,166.83,0.5
893,100.0,0.229,140.0,0.4
894,100.0,0.268,139.81,0.5
895,100.0,0.273,166.66,0.5
896,100.0,0.268,139.89,0.5
897,100.0,0.238,166.73,0.5
898,100.0,0.265,139.83,0.5
899,100.0,0.523,166.69,0.6
900,100.0,0.479,140.0,0.6
901,100.0,0.304,166.83,0.5
902,100.0,0.252,140.0,0.4
904,100.0,0.261,166.83,0.5
905,100.0,0.805,140.0,0.7
906,100.0,0.24,140.0,0.4
907,100.0,0.261,166.83,0.5
908,100.0,0.301,140.0,0.5
909,100.0,0.174,166.83,0.5
910,100.0,0.265,139.92,0.5
911,100.0,0.408,166.76,0.6
912,100.0,0.544,139.86,0.6
913,100.0,0.286,166.71,0.5
914,100.0,0.273,166.83,0.5
915,100.0,0.265,140.0,0.5
917,100.0,0.238,166.83,0.5
918,100.0,0.592,140.0,0.6
919,100.0,0.265,140.0,0.5
920,100.0,0.523,166.83,0.6
921,100.0,0.438,140.0,0.5
922,100.0,0.286,166.83,0.5
923,100.0,0.255,140.0,0.4
924,100.0,0.408,166.83,0.6
925,100.0,0.268,140.0,0.5
926,100.0,0.273,166.83,0.5
927,100.0,0.261,166.83,0.5
928,100.0,0.265,140.33,0.5
929,100.0,0.126,220.42,0.6
930,100.0,0.523,166.66,0.6
931,100.0,0.229,139.81,0.4
932,100.0,0.252,140.0,0.4
933,100.0,0.523,166.83,0.6
934,100.0,0.265,140.0,0.5
935,100.0,0.229,166.83,0.5
936,100.0,0.268,140.0,0.5
938,100.0,0.544,140.0,0.6
939,100.0,0.273,166.83,0.5
940,100.0,0.261,167.22,0.5
941,100.0,0.268,140.47,0.5
942,100.0,0.12,220.43,0.6
943,100.0,0.29,167.13,0.5
944,100.0,0.592,140.0,0.6
945,100.0,0.255,140.0,0.4
946,100.0,0.261,166.83,0.5
947,100.0,0.268,140.0,0.5
948,100.0,0.273,166.66,0.5
949,100.0,0.265,139.81,0.5
950,100.0,0.273,166.78,0.5
951,100.0,0.252,139.94,0.4
952,100.0,0.261,166.73,0.5
953,100.0,0.273,166.73,0.5
954,100.0,0.205,155.17,0.5
955,100.0,0.658,155.17,0.7
956,100.0,0.265,140.0,0.5
959,100.0,0.252,139.92,0.4
960,100.0,0.222,155.2,0.5
961,100.0,0.265,139.86,0.5
962,100.0,0.261,166.73,0.5
963,100.0,0.403,139.89,0.5
964,100.0,0.273,167.1,0.5
965,100.0,0.252,140.33,0.4
966,100.0,0.273,166.66,0.5
967,100.0,0.438,139.81,0.5
968,100.0,0.251,167.22,0.5
969,100.0,0.523,167.22,0.6
970,100.0,0.694,140.36,0.7
972,100.0,0.479,139.89,0.6
973,100.0,0.252,139.89,0.4
974,100.0,0.261,167.27,0.5
975,100.0,0.259,167.27,0.5
976,100.0,0.479,139.81,0.6
977,100.0,0.53,139.81,0.6
979,100.0,0.479,141.72,0.6
980,100.0,0.259,166.66,0.5
981,100.0,0.334,166.66,0.5
982,100.0,0.213,156.87,0.5
983,100.0,0.222,156.87,0.5
984,100.0,0.268,139.81,0.5
986,100.0,0.805,140.5,0.7
987,100.0,0.286,167.24,0.5
988,100.0,0.284,139.89,0.5
989,100.0,0.261,166.73,0.5
990,100.0,0.265,139.81,0.5
991,100.0,0.273,166.66,0.5
992,100.0,0.533,155.22,0.6
993,100.0,0.486,155.22,0.6
994,100.0,0.196,155.17,0.5
995,100.0,0.573,166.69,0.7
996,100.0,0.479,139.92,0.6
998,100.0,0.231,155.2,0.5
999,100.0,0.447,155.2,0.6
1000,100.0,0.829,166.9,0.8
1001,100.0,0.02,155.4,0.4
1002,100.0,0.533,155.22,0.6
1003,100.0,0.658,155.22,0.7
1004,100.0,0.771,155.4,0.7
1005,100.0,0.414,155.4,0.6
1006,100.0,0.379,155.22,0.5
1007,100.0,0.222,155.22,0.5
1008,100.0,0.447,155.4,0.6
1009,100.0,0.414,155.4,0.6
1010,100.0,0.447,155.22,0.6
1011,100.0,0.222,155.22,0.5
1012,100.0,0.222,155.4,0.5
1013,100.0,0.222,155.4,0.5
1014,100.0,0.533,155.22,0.6
1015,100.0,0.224,155.22,0.5
1017,100.0,0.152,155.4,0.4
1020,100.0,0.231,155.62,0.5
1021,100.0,0.254,155.62,0.5
1024,100.0,0.414,155.4,0.6
1025,100.0,0.447,155.4,0.6
1026,100.0,0.658,155.15,0.7
1027,100.0,0.286,166.66,0.5
1028,100.0,0.03,155.75,0.4
1029,100.0,0.231,155.75,0.5
1030,100.0,0.486,155.65,0.6
1031,100.0,0.334,155.65,0.5
1032,100.0,0.589,155.15,0.6
1033,100.0,0.294,155.15,0.5
1034,100.0,0.379,155.22,0.5
1035,100.0,0.658,155.22,0.7
1036,100.0,0.28,155.22,0.5
1037,100.0,0.222,155.22,0.5
1040,100.0,0.266,155.15,0.5
1041,100.0,0.222,155.15,0.5
1042,100.0,0.224,156.87,0.5
1043,100.0,0.222,156.87,0.5
1044,100.0,0.533,155.15,0.6
1045,100.0,0.028,155.15,0.4
1046,100.0,0.28,155.4,0.5
1047,100.0,0.013,156.87,0.4
1048,100.0,0.439,156.87,0.6
1049,100.0,0.589,155.15,0.6
1050,100.0,0.222,155.15,0.5
1052,100.0,0.447,155.77,0.6
1053,100.0,0.414,155.22,0.6
1054,100.0,0.233,155.22,0.5
1055,100.0,0.222,155.4,0.5
1056,100.0,0.03,155.4,0.4
1058,100.0,0.589,155.22,0.6
1059,100.0,0.148,155.4,0.4
1060,100.0,0.589,155.4,0.6
1061,100.0,0.222,155.22,0.5
1062,100.0,0.533,155.22,0.6
1063,100.0,0.658,155.4,0.7
1064,100.0,0.658,155.4,0.7
1065,100.0,0.533,155.22,0.6
1067,100.0,0.678,155.4,0.7
1068,100.0,0.167,155.4,0.4
1069,100.0,0.231,155.22,0.5
1070,100.0,0.233,155.22,0.5
1071,100.0,0.447,155.4,0.6
1072,100.0,0.294,155.4,0.5
1073,100.0,0.224,155.22,0.5
1074,100.0,0.286,166.73,0.5
1075,100.0,0.658,155.4,0.7
1076,100.0,0.231,155.22,0.5
1077,100.0,0.224,155.22,0.5
1078,100.0,0.213,155.8,0.5
1079,100.0,0.222,155.8,0.5
1080,100.0,0.266,155.15,0.5
1081,100.0,0.28,155.15,0.5
1082,100.0,0.222,156.87,0.5
1083,100.0,0.658,156.87,0.7
1084,100.0,0.233,155.15,0.5
1085,100.0,0.414,155.15,0.6
1086,100.0,0.407,156.87,0.6
1088,100.0,0.447,155.15,0.6
1089,100.0,0.233,155.15,0.5
1090,100.0,0.222,155.77,0.5
1091,100.0,0.486,155.77,0.6
1092,100.0,0.222,155.22,0.5
1093,100.0,0.266,155.22,0.5
1094,100.0,0.268,140.08,0.5
1096,100.0,0.273,166.73,0.5
1097,100.0,0.479,139.89,0.6
1098,100.0,0.414,155.4,0.6
1099,100.0,0.022,161.11,0.4
1100,100.0,0.476,155.22,0.6
1101,100.0,0.805,139.89,0.7
1102,100.0,0.447,155.4,0.6
1103,100.0,0.222,155.4,0.5
1104,100.0,0.447,155.22,0.6
1105,100.0,0.439,155.22,0.6
1106,100.0,0.523,166.9,0.6
1107,100.0,0.694,140.08,0.7
1108,100.0,0.315,155.22,0.5
1109,100.0,0.222,155.22,0.5
1110,100.0,0.447,155.4,0.6
1111,100.0,0.243,155.4,0.5
1112,100.0,0.605,155.22,0.6
1113,100.0,0.533,155.22,0.6
1114,100.0,0.439,155.4,0.6
1115,100.0,0.605,155.4,0.6
1116,100.0,0.224,155.22,0.5
1118,100.0,0.334,155.8,0.5
1119,100.0,0.261,167.27,0.5
1121,100.0,0.339,166.66,0.5
1122,100.0,0.233,156.87,0.5
1123,100.0,0.439,156.87,0.6
1124,100.0,0.447,155.15,0.6
1125,100.0,0.407,155.15,0.6
1126,100.0,0.403,141.72,0.5
1128,100.0,0.252,139.81,0.4
1129,100.0,0.261,166.66,0.5
1130,100.0,0.265,140.5,0.5
1131,100.0,0.573,167.24,0.7
1132,100.0,0.252,139.89,0.4
1133,100.0,0.248,166.73,0.5
1134,100.0,0.265,140.08,0.5
1135,100.0,0.437,166.9,0.6
1136,100.0,0.479,139.89,0.6
1137,100.0,0.286,166.73,0.5
1138,100.0,0.382,166.9,0.6
1139,100.0,0.265,140.08,0.5
1141,100.0,0.273,166.73,0.5
1142,100.0,0.438,140.08,0.5
1143,100.0,0.53,140.08,0.6
1144,100.0,0.65,166.73,0.7
1145,100.0,0.268,139.89,0.5
1146,100.0,0.259,166.9,0.5
1147,100.0,0.268,140.08,0.5
1148,100.0,0.273,166.73,0.5
1149,100.0,0.268,139.89,0.5
1150,100.0,0.261,166.9,0.5
1151,100.0,0.219,166.9,0.5
1152,100.0,0.217,139.89,0.4
1154,100.0,0.397,151.57,0.5
1155,100.0,0.219,140.08,0.4
1156,100.0,0.24,139.89,0.4
1157,100.0,0.125,220.26,0.6
1158,100.0,0.474,151.98,0.6
1159,100.0,0.252,140.53,0.4
1160,100.0,0.27,166.66,0.5
1161,100.0,0.255,139.81,0.4
1162,100.0,0.261,168.27,0.5
1163,100.0,0.255,141.72,0.5
1164,100.0,0.273,166.66,0.5
1165,100.0,0.403,139.81,0.5
1166,100.0,0.261,168.27,0.5
1167,100.0,0.671,141.72,0.6
1169,100.0,0.261,166.66,0.5
1170,100.0,0.53,140.5,0.6
1171,100.0,0.428,151.95,0.6
1172,100.0,0.199,139.89,0.4
1173,100.0,0.428,151.39,0.6
1174,100.0,0.124,140.08,0.4
1175,100.0,0.428,151.57,0.6
1176,100.0,0.229,139.89,0.4
1177,100.0,0.124,220.26,0.6
1178,100.0,0.284,140.08,0.5
1179,100.0,0.339,166.9,0.5
1180,100.0,0.265,139.89,0.5
1181,100.0,0.273,166.73,0.5
1182,100.0,0.268,140.08,0.5
1183,100.0,0.273,166.9,0.5
1184,100.0,0.479,139.89,0.6
1185,100.0,0.238,166.73,0.5
1186,100.0,0.268,140.08,0.5
1187,100.0,0.261,166.9,0.5
1188,100.0,0.268,139.89,0.5
1189,100.0,0.127,220.26,0.6
1190,100.0,0.671,140.08,0.6
1191,100.0,0.573,166.9,0.7
1192,100.0,0.265,139.89,0.5
1193,100.0,0.261,166.73,0.5
1194,100.0,0.437,166.9,0.6
1195,100.0,0.479,140.08,0.6
1196,100.0,0.268,139.89,0.5
1197,100.0,0.339,166.73,0.5
1198,100.0,0.694,140.53,0.7
1199,100.0,0.273,167.27,0.5
1200,100.0,0.261,166.66,0.5
1201,100.0,0.252,139.81,0.4
1203,100.0,0.479,141.72,0.6
1204,100.0,0.261,166.66,0.5
1205,100.0,0.265,139.81,0.5
1206,100.0,0.512,168.27,0.6
1207,100.0,0.221,168.27,0.5
1208,100.0,0.255,139.81,0.4
1209,100.0,0.523,166.66,0.6
1210,100.0,0.479,140.5,0.6
1211,100.0,0.61,140.5,0.6
1212,100.0,0.286,166.73,0.5
1213,100.0,0.261,166.73,0.5
1214,100.0,0.273,166.9,0.5
1215,100.0,0.265,140.08,0.5
1217,100.0,0.261,166.73,0.5
1219,100.0,0.252,140.08,0.4
1220,100.0,0.248,166.73,0.5
1221,100.0,0.286,166.73,0.5
1222,100.0,0.341,140.08,0.5
1223,100.0,0.273,166.9,0.5
1224,100.0,0.53,139.89,0.6
1225,100.0,0.694,139.89,0.7
1226,100.0,0.259,166.9,0.5
1227,100.0,0.273,166.9,0.5
1228,100.0,0.273,166.73,0.5
1229,100.0,0.251,166.73,0.5
1230,100.0,0.251,166.9,0.5
1231,100.0,0.213,155.4,0.5
1232,100.0,0.311,155.22,0.5
1233,100.0,0.268,139.89,0.5
1235,100.0,0.261,166.9,0.5
1236,100.0,0.544,140.08,0.6
1237,100.0,0.208,140.08,0.4
1238,100.0,0.268,139.89,0.5
1239,100.0,0.273,166.73,0.5
1240,100.0,0.255,140.53,0.4
1241,100.0,0.339,167.27,0.5
1242,100.0,0.229,166.66,0.5
1243,100.0,0.479,139.81,0.6
1244,100.0,0.248,168.27,0.5
1245,100.0,0.28,141.72,0.5
1247,100.0,0.268,139.81,0.5
1248,100.0,0.633,168.27,0.7
1249,100.0,0.265,141.72,0.5
1250,100.0,0.273,166.66,0.5
1251,100.0,0.339,166.66,0.5
1252,100.0,0.265,140.5,0.5
1253,100.0,0.273,167.24,0.5
1254,100.0,0.671,139.89,0.6
1255,100.0,0.273,166.73,0.5
1256,100.0,0.671,140.08,0.6
1257,100.0,0.273,166.9,0.5
1258,100.0,0.259,166.73,0.5
1259,100.0,0.523,166.73,0.6
1260,100.0,0.265,140.08,0.5
1261,100.0,0.124,220.33,0.6
1262,100.0,0.479,139.89,0.6
1263,100.0,0.273,166.73,0.5
1264,100.0,0.268,140.08,0.5
1265,100.0,0.359,166.9,0.6
1266,100.0,0.252,139.89,0.4
1267,100.0,0.261,166.73,0.5
1268,100.0,0.261,166.9,0.5
1269,100.0,0.671,140.08,0.6
1270,100.0,0.252,139.89,0.4
1271,100.0,0.273,166.73,0.5
1272,100.0,0.729,166.9,0.7
1273,100.0,0.403,140.08,0.5
1274,100.0,0.125,220.26,0.6
1275,100.0,0.252,139.89,0.4
1276,100.0,0.261,166.9,0.5
1278,100.0,0.273,166.73,0.5
1279,100.0,0.805,139.89,0.7
1280,100.0,0.273,167.27,0.5
1281,100.0,0.805,140.53,0.7
1283,100.0,0.479,139.81,0.6
1284,100.0,0.273,168.27,0.5
1285,100.0,0.408,168.27,0.6
1286,100.0,0.185,139.81,0.4
1288,100.0,0.229,141.72,0.4
1289,100.0,0.707,168.27,0.7
1290,100.0,0.219,139.81,0.4
1291,100.0,0.397,151.31,0.5
1292,100.0,0.265,140.5,0.5
1294,100.0,0.226,139.89,0.4
1295,100.0,0.261,166.73,0.5
1296,100.0,0.252,140.08,0.4
1297,100.0,0.316,166.9,0.5
1298,100.0,0.243,139.89,0.4
1299,100.0,0.252,139.89,0.4
1300,100.0,0.445,166.73,0.6
1301,100.0,0.273,151.39,0.5
1302,100.0,0.27,166.9,0.5
1303,100.0,0.438,140.08,0.5
1305,100.0,0.217,139.89,0.4
1306,100.0,0.436,151.57,0.6
1307,100.0,0.268,140.08,0.5
1309,100.0,0.219,139.89,0.4
1310,100.0,0.428,151.57,0.6
1311,100.0,0.301,166.9,0.5
1312,100.0,0.694,139.89,0.7
1313,100.0,0.265,139.89,0.5
1314,100.0,0.286,166.9,0.5
1315,100.0,0.255,140.08,0.4
1316,100.0,0.523,166.73,0.6
1317,100.0,0.268,139.89,0.5
1318,100.0,0.273,167.27,0.5
1319,100.0,0.268,140.53,0.5
1320,100.0,0.472,166.66,0.6
1321,100.0,0.261,166.66,0.5
1322,100.0,0.294,156.87,0.5
1323,100.0,0.533,156.87,0.6
1324,100.0,0.414,155.15,0.6
1326,100.0,0.137,220.91,0.6
1327,100.0,0.268,141.72,0.5
1328,100.0,0.407,155.15,0.6
1332,100.0,0.204,166.73,0.5
1333,100.0,0.24,139.89,0.4
1334,100.0,0.261,166.9,0.5
1335,100.0,0.24,140.08,0.4
1336,100.0,0.261,166.73,0.5
1337,100.0,0.273,166.73,0.5
1338,100.0,0.265,140.08,0.5
1339,100.0,0.479,140.08,0.6
1340,100.0,0.286,166.73,0.5
1341,100.0,0.523,166.73,0.6
1342,100.0,0.273,166.9,0.5
1343,100.0,0.447,155.4,0.6
1344,100.0,0.439,155.22,0.6
1345,100.0,0.213,155.22,0.5
1346,100.0,0.152,155.4,0.4
1347,100.0,0.439,155.4,0.6
1348,100.0,0.439,155.22,0.6
1349,100.0,0.265,139.89,0.5
1350,100.0,0.126,220.33,0.6
1351,100.0,0.286,166.9,0.5
1352,100.0,0.671,139.89,0.6
1353,100.0,0.255,139.89,0.4
1354,100.0,0.273,166.9,0.5
1355,100.0,0.127,140.08,0.4
1356,100.0,0.259,166.83,0.5
1357,100.0,0.265,140.0,0.5
1358,100.0,0.523,166.83,0.6
1359,100.0,0.53,140.0,0.6
1360,100.0,0.259,166.73,0.5
1361,100.0,0.472,166.73,0.6
1362,100.0,0.268,140.53,0.5
1365,100.0,0.592,139.81,0.6
1366,100.0,0.438,141.72,0.5
1367,100.0,0.27,168.27,0.5
1368,100.0,0.226,139.81,0.4
1369,100.0,0.512,166.66,0.6
1370,100.0,0.268,141.72,0.5
1371,100.0,0.523,168.27,0.6
1372,100.0,0.265,139.81,0.5
1373,100.0,0.259,166.66,0.5
1374,100.0,0.261,167.24,0.5
1375,100.0,0.347,140.5,0.5
1377,100.0,0.252,139.89,0.4
1378,100.0,0.273,166.9,0.5
1379,100.0,0.286,166.9,0.5
1380,100.0,0.268,139.89,0.5
1381,100.0,0.694,139.89,0.7
1382,100.0,0.592,140.08,0.6
1383,100.0,0.27,166.9,0.5
1384,100.0,0.286,166.73,0.5
1386,100.0,0.408,166.9,0.6
1387,100.0,0.241,166.9,0.5
1388,100.0,0.359,166.73,0.6
1389,100.0,0.252,139.89,0.4
1391,100.0,0.53,140.08,0.6
1392,100.0,0.273,166.73,0.5
1393,100.0,0.268,139.89,0.5
1394,100.0,0.261,166.9,0.5
1395,100.0,0.268,140.08,0.5
1396,100.0,0.523,166.73,0.6
1397,100.0,0.252,139.89,0.4
1398,100.0,0.273,166.73,0.5
1399,100.0,0.252,139.89,0.4
1400,100.0,0.248,167.27,0.5
1401,100.0,0.304,167.27,0.5
1402,100.0,0.255,139.81,0.4
1403,100.0,0.119,220.23,0.6
1404,100.0,0.265,141.72,0.5
1405,100.0,0.248,168.27,0.5
1406,100.0,0.273,166.66,0.5
1407,100.0,0.265,139.81,0.5
1409,100.0,0.259,168.27,0.5
1410,100.0,0.438,139.81,0.5
1411,100.0,0.53,139.81,0.6
1412,100.0,0.261,167.24,0.5
1413,100.0,0.273,167.24,0.5
1414,100.0,0.286,166.73,0.5
1415,100.0,0.53,139.89,0.6
1416,100.0,0.112,220.33,0.6
1417,100.0,0.252,140.08,0.4
1418,100.0,0.273,166.73,0.5
1419,100.0,0.265,139.89,0.5
1420,100.0,0.251,166.9,0.5
1421,100.0,0.255,140.08,0.4
1422,100.0,0.273,166.73,0.5
1423,100.0,0.252,139.89,0.4
1424,100.0,0.273,166.9,0.5
1425,100.0,0.265,140.08,0.5
1426,100.0,0.273,166.73,0.5
1427,100.0,0.395,139.89,0.5
1429,100.0,0.261,166.9,0.5
1430,100.0,0.805,139.89,0.7
1431,100.0,0.273,166.73,0.5
1432,100.0,0.265,140.08,0.5
1434,100.0,0.32,139.89,0.5
1435,100.0,0.261,166.73,0.5
1436,100.0,0.252,140.08,0.4
1437,100.0,0.339,166.9,0.5
1438,100.0,0.523,166.73,0.6
1439,100.0,0.265,139.89,0.5
1441,100.0,0.219,140.53,0.4
1442,100.0,0.252,139.81,0.4
1443,100.0,0.238,166.66,0.5
1444,100.0,0.415,168.27,0.6
1445,100.0,0.671,141.72,0.6
1446,100.0,0.265,139.81,0.5
1447,100.0,0.304,166.66,0.5
1448,100.0,0.252,141.72,0.4
1449,100.0,0.273,168.27,0.5
1451,100.0,0.12,220.23,0.6
1452,100.0,0.252,140.5,0.4
1453,100.0,0.481,167.24,0.6
1454,100.0,0.252,139.89,0.4
1455,100.0,0.13,166.73,0.5
1456,100.0,0.694,140.08,0.7
1457,100.0,0.273,166.9,0.5
1458,100.0,0.523,166.73,0.6
1459,100.0,0.592,139.89,0.6
1460,100.0,0.479,140.08,0.6
1461,100.0,0.273,166.9,0.5
1462,100.0,0.512,166.73,0.6
1463,100.0,0.252,139.89,0.4
1464,100.0,0.122,220.33,0.6
1465,100.0,0.479,140.08,0.6
1466,100.0,0.523,166.73,0.6
1467,100.0,0.252,139.89,0.4
1468,100.0,0.259,166.9,0.5
1469,100.0,0.252,140.08,0.4
1470,100.0,0.27,166.73,0.5
1471,100.0,0.479,139.89,0.6
1472,100.0,0.259,166.9,0.5
1473,100.0,0.219,140.08,0.4
1474,100.0,0.301,166.73,0.5
1475,100.0,0.729,166.73,0.7
1476,100.0,0.268,140.08,0.5
1478,100.0,0.229,139.89,0.4
1479,100.0,0.252,139.89,0.4
1480,100.0,0.259,167.27,0.5
1481,100.0,0.268,140.53,0.5
1482,100.0,0.273,166.66,0.5
1483,100.0,0.544,139.81,0.6
1484,100.0,0.261,168.27,0.5
1485,100.0,0.53,141.72,0.6
1486,100.0,0.273,166.66,0.5
1487,100.0,0.481,166.66,0.6
1488,100.0,0.447,156.87,0.6
1489,100.0,0.447,156.87,0.6
1490,100.0,0.355,155.15,0.5
1491,100.0,0.28,155.15,0.5
1492,100.0,0.255,140.5,0.4
1494,100.0,0.53,139.89,0.6
1495,100.0,0.573,166.73,0.7
1496,100.0,0.382,166.9,0.6
1497,100.0,0.592,140.08,0.6
1498,100.0,0.268,139.89,0.5
1499,100.0,0.261,166.73,0.5
1500,100.0,0.265,140.08,0.5
1501,100.0,0.359,166.9,0.6
1502,100.0,0.252,139.89,0.4
1503,100.0,0.273,166.73,0.5
1504,100.0,0.273,166.9,0.5
1505,100.0,0.213,155.4,0.5
1506,100.0,0.605,155.22,0.6
1507,100.0,0.447,155.22,0.6
1508,100.0,0.486,155.4,0.6
1509,100.0,0.268,140.08,0.5
1510,100.0,0.115,220.26,0.6
1511,100.0,0.259,166.73,0.5
1512,100.0,0.61,140.08,0.6
1513,100.0,0.265,140.08,0.5
1514,100.0,0.273,166.73,0.5
1515,100.0,0.259,166.73,0.5
1516,100.0,0.24,140.08,0.4
1517,100.0,0.671,140.08,0.6
1518,100.0,0.273,166.9,0.5
1519,100.0,0.53,140.08,0.6
1520,100.0,0.273,166.73,0.5
1521,100.0,0.241,166.73,0.5
1522,100.0,0.658,155.8,0.7
1523,100.0,0.222,155.8,0.5
1524,100.0,0.523,166.66,0.6
1525,100.0,0.486,155.15,0.6
1526,100.0,0.379,156.87,0.5
1527,100.0,0.592,141.72,0.6
1528,100.0,0.122,220.23,0.6
1529,100.0,0.694,139.81,0.7
1530,100.0,0.273,168.27,0.5
1531,100.0,0.252,141.72,0.4
1532,100.0,0.321,166.66,0.5
1533,100.0,0.265,139.81,0.5
1534,100.0,0.261,167.24,0.5
1535,100.0,0.268,140.5,0.5
1536,100.0,0.273,166.73,0.5
1537,100.0,0.265,139.89,0.5
1538,100.0,0.261,166.9,0.5
1539,100.0,0.273,166.9,0.5
1540,100.0,0.213,155.22,0.5
1541,100.0,0.144,155.22,0.4
1542,100.0,0.233,155.4,0.5
1543,100.0,0.231,155.4,0.5
1544,100.0,0.32,139.89,0.5
1546,100.0,0.512,166.9,0.6
1547,100.0,0.53,140.08,0.6
1548,100.0,0.252,139.89,0.4
1549,100.0,0.261,166.73,0.5
1550,100.0,0.252,140.08,0.4
1551,100.0,0.273,166.9,0.5
1552,100.0,0.694,139.89,0.7
1553,100.0,0.65,166.73,0.7
1554,100.0,0.265,140.08,0.5
1555,100.0,0.286,166.9,0.5
1556,100.0,0.259,166.73,0.5
1557,100.0,0.53,139.89,0.6
1558,0100.0,0.033,147.71,0.4
1559,100.0,0.219,140.08,0.4
1560,100.0,0.59,151.39,0.6
1561,100.0,0.479,139.89,0.6
1563,100.0,0.491,140.53,0.6
1564,100.0,0.27,166.66,0.5
1565,100.0,0.252,139.81,0.4
1566,100.0,0.29,168.27,0.5
1567,100.0,0.248,168.27,0.5
1568,100.0,0.671,139.81,0.6
1569,100.0,0.438,139.81,0.5
1570,100.0,0.436,153.08,0.6
1571,100.0,0.252,141.72,0.4
1572,100.0,0.523,166.66,0.6
1573,100.0,0.512,166.66,0.6
1574,100.0,0.592,140.5,0.6
1575,100.0,0.273,167.24,0.5
1576,100.0,0.21,139.89,0.4
1577,100.0,0.474,151.39,0.6
1578,100.0,0.438,140.08,0.5
1579,100.0,0.404,151.57,0.5
1580,100.0,0.21,139.89,0.4
1581,100.0,0.436,151.39,0.6
1582,100.0,0.229,140.08,0.4
1584,100.0,0.265,139.89,0.5
1585,100.0,0.261,166.73,0.5
1586,100.0,0.438,139.89,0.5
1587,100.0,0.273,166.73,0.5
1588,100.0,0.252,140.08,0.4
1589,100.0,0.261,166.9,0.5
1590,100.0,0.255,139.89,0.4
1591,100.0,0.261,166.73,0.5
1592,100.0,0.479,140.08,0.6
1593,100.0,0.259,166.9,0.5
1594,100.0,0.481,166.73,0.6
1595,100.0,0.268,139.89,0.5
1597,100.0,0.255,140.08,0.4
1598,100.0,0.273,166.73,0.5
1599,100.0,0.255,139.89,0.4
1600,100.0,0.523,167.27,0.6
1601,100.0,0.252,140.53,0.4
1602,100.0,0.261,166.66,0.5
1603,100.0,0.261,166.66,0.5
1604,100.0,0.403,141.72,0.5
1605,100.0,0.53,141.72,0.6
1606,100.0,0.587,166.66,0.7
1607,100.0,0.273,166.66,0.5
1608,100.0,0.829,168.27,0.8
1609,100.0,0.255,141.72,0.5
1610,100.0,0.124,220.23,0.6
1611,100.0,0.265,139.81,0.5
1612,100.0,0.259,167.24,0.5
1613,100.0,0.265,140.5,0.5
1614,100.0,0.273,166.73,0.5
1615,100.0,0.774,139.89,0.7
1616,100.0,0.321,166.9,0.5
1617,100.0,0.255,140.08,0.4
1618,100.0,0.273,166.73,0.5
1619,100.0,0.53,139.89,0.6
1620,100.0,0.261,166.9,0.5
1621,100.0,0.273,166.9,0.5
1622,100.0,0.252,139.89,0.4
1623,100.0,0.122,220.26,0.6
1624,100.0,0.261,166.73,0.5
1625,100.0,0.61,139.89,0.6
1626,100.0,0.255,140.08,0.4
1627,100.0,0.261,166.9,0.5
1628,100.0,0.255,139.89,0.4
1629,100.0,0.251,166.73,0.5
1630,100.0,0.265,140.08,0.5
1631,100.0,0.27,166.9,0.5
1632,100.0,0.252,139.89,0.4
1633,100.0,0.286,166.73,0.5
1634,100.0,0.259,166.9,0.5
1635,100.0,0.268,140.08,0.5
